"ensembl_gene_id","chromosome_name","start_position","end_position"
"ENSG00000165802","9",137447573,137459334
"ENSG00000165943","14",93182199,93184923
"ENSG00000165948","14",94081301,94103846
"ENSG00000166025","11",94706431,94876748
"ENSG00000166091","14",23376773,23379772
"ENSG00000166275","10",102854259,102864961
"ENSG00000166323","11",108308519,108467531
"ENSG00000166342","18",72742314,72868146
"ENSG00000166482","17",19383442,19387240
"ENSG00000166582","17",16342534,16353656
"ENSG00000166595","16",66932065,66934423
"ENSG00000166685","17",73192632,73208507
"ENSG00000166845","18",54357906,54385218
"ENSG00000166855","15",65148219,65185342
"ENSG00000166949","15",67063763,67195169
"ENSG00000166979","21",32412006,32515397
"ENSG00000166997","7",100119634,100125508
"ENSG00000167034","8",23678697,23682938
"ENSG00000167113","9",128322544,128334072
"ENSG00000167193","17",1420689,1463162
"ENSG00000167286","11",118338954,118342744
"ENSG00000167371","16",29811382,29815892
"ENSG00000167962","16",1997654,2009821
"ENSG00000167986","11",61299451,61342596
"ENSG00000167987","11",61130257,61161615
"ENSG00000168014","11",74012714,74171210
"ENSG00000168140","16",4371848,4383538
"ENSG00000168259","17",41976435,42021376
"ENSG00000168298","6",26156354,26157107
"ENSG00000168310","4",184387729,184474550
"ENSG00000168385","2",241315100,241354027
"ENSG00000168502","18",8705661,8832778
"ENSG00000168792","17",29560547,29567037
"ENSG00000168876","11",94493979,94499578
"ENSG00000168913","9",34521043,34522990
"ENSG00000168970","15",41828095,41848155
"ENSG00000168994","6",3722614,3752026
"ENSG00000169057","X",154021573,154137103
"ENSG00000169062","13",114281601,114305817
"ENSG00000169083","X",67544021,67730619
"ENSG00000169136","19",49928702,49933935
"ENSG00000169247","5",148923639,149063163
"ENSG00000169291","1",154469772,154502412
"ENSG00000169508","13",99294539,99307399
"ENSG00000169683","17",82023305,82031151
"ENSG00000169756","2",108534355,108687246
"ENSG00000169894","7",100949534,100968347
"ENSG00000169914","1",19882395,19912945
"ENSG00000170144","2",177212563,177223958
"ENSG00000170260","7",149239651,149255606
"ENSG00000170296","17",7240008,7242449
"ENSG00000170430","10",129467190,129770983
"ENSG00000170464","5",139408588,139444491
"ENSG00000170542","6",2887270,2903309
"ENSG00000170604","19",45883608,45886141
"ENSG00000170667","7",102482445,102517781
"ENSG00000170903","11",105995623,106022403
"ENSG00000170921","17",63009556,63427699
"ENSG00000170962","11",103907189,104164379
"ENSG00000171159","9",128160265,128163924
"ENSG00000171222","20",35953617,35959472
"ENSG00000171365","X",49922596,50099235
"ENSG00000171425","19",55635459,55645623
"ENSG00000171428","8",18170477,18223689
"ENSG00000171497","4",158709127,158723396
"ENSG00000171574","19",58401504,58418327
"ENSG00000171631","11",73264505,73298617
"ENSG00000171634","17",67825503,67984378
"ENSG00000171680","1",6466092,6520061
"ENSG00000171853","2",3379675,3485094
"ENSG00000171954","19",15508525,15552317
"ENSG00000172006","19",2819868,2836735
"ENSG00000172269","11",119096503,119108331
"ENSG00000172465","X",103628704,103630953
"ENSG00000172725","11",67435510,67443821
"ENSG00000172748","8",232137,264703
"ENSG00000172845","2",173880850,173965702
"ENSG00000172985","2",109129205,109504634
"ENSG00000173114","7",111091006,111125454
"ENSG00000173262","12",7812512,7891148
"ENSG00000173338","11",65592855,65595996
"ENSG00000173409","1",230978981,231000733
"ENSG00000173418","20",20017310,20033655
"ENSG00000173486","11",64241003,64244134
"ENSG00000173575","15",92900189,93027996
"ENSG00000173653","11",66842835,66846552
"ENSG00000173706","3",124965710,125055997
"ENSG00000173926","5",126867714,127030558
"ENSG00000174032","13",45393316,45418455
"ENSG00000174080","11",66563464,66568841
"ENSG00000174109","16",1419752,1420756
"ENSG00000174177","16",88706483,88715396
"ENSG00000174206","12",64186316,64222296
"ENSG00000174429","8",106759483,106770244
"ENSG00000174446","15",66490135,66497780
"ENSG00000174456","12",110027028,110073634
"ENSG00000174516","11",66466327,66477337
"ENSG00000174547","11",66435075,66466738
"ENSG00000174586","19",58354357,58362848
"ENSG00000174744","11",66337333,66345125
"ENSG00000174775","11",532242,537287
"ENSG00000174944","3",151212117,151278542
"ENSG00000175352","11",8980576,9004049
"ENSG00000175564","11",74000277,74009085
"ENSG00000175575","11",73876699,73931124
"ENSG00000175857","5",58491435,58497090
"ENSG00000175928","3",3799431,3849834
"ENSG00000176153","14",64939152,64942905
"ENSG00000176208","17",30831966,30895869
"ENSG00000176371","15",84600986,84627796
"ENSG00000176422","12",56468578,56479708
"ENSG00000176454","15",34358633,34367196
"ENSG00000176473","14",100376418,100530303
"ENSG00000176658","17",32492522,32877177
"ENSG00000176769","10",131092391,131311721
"ENSG00000176853","8",123768439,123815452
"ENSG00000176973","11",65572349,65574198
"ENSG00000176974","17",18327860,18363563
"ENSG00000177106","11",694438,727727
"ENSG00000177144","1",148748894,148750099
"ENSG00000177427","17",18260597,18266552
"ENSG00000177576","18",49477250,49487252
"ENSG00000177854","X",153972754,153983194
"ENSG00000178188","16",28846600,28874212
"ENSG00000178301","11",77589391,77610356
"ENSG00000178307","17",21197280,21214624
"ENSG00000178342","18",79863668,79900184
"ENSG00000178460","8",66870749,66922048
"ENSG00000178467","3",48989889,49007153
"ENSG00000178700","3",94047836,94063389
"ENSG00000178952","16",28842411,28846348
"ENSG00000178971","17",8224815,8248056
"ENSG00000178980","19",47778585,47784686
"ENSG00000179820","19",53864763,53876435
"ENSG00000179841","14",64465499,64474503
"ENSG00000179909","19",57697367,57709194
"ENSG00000179988","10",122954381,122997513
"ENSG00000180089","19",55226638,55228784
"ENSG00000180644","10",70597348,70602759
"ENSG00000180957","22",27851669,27920134
"ENSG00000181019","16",69706996,69726668
"ENSG00000181788","3",150741125,150763477
"ENSG00000181847","3",114276913,114310288
"ENSG00000182118","1",231018958,231040254
"ENSG00000182318","19",58326994,58342332
"ENSG00000182400","14",39147811,39170532
"ENSG00000182504","3",101724593,101770562
"ENSG00000182809","14",105472962,105480170
"ENSG00000182923","3",134485721,134575017
"ENSG00000182986","19",52860851,52897693
"ENSG00000183347","1",89364058,89386461
"ENSG00000183508","1",117606048,117628389
"ENSG00000183605","10",119140767,119165714
"ENSG00000183726","1",25338317,25362361
"ENSG00000183791","18",46962768,46964644
"ENSG00000183793","16",15363628,15381047
"ENSG00000183889","16",16317444,16350590
"ENSG00000184056","15",90998416,91022603
"ENSG00000184113","22",19523024,19527545
"ENSG00000184162","19",19201416,19203424
"ENSG00000184232","11",120211032,120230334
"ENSG00000184349","5",107376889,107670937
"ENSG00000184635","19",19900913,19963464
"ENSG00000184661","8",25459199,25507911
"ENSG00000184708","22",31436977,31496108
"ENSG00000184983","22",42085526,42090884
"ENSG00000184990","14",104753147,104768494
"ENSG00000185013","2",18562872,18589572
"ENSG00000185130","6",27807444,27807931
"ENSG00000185252","22",20394115,20408461
"ENSG00000185261","5",94152966,94618597
"ENSG00000185345","6",161347417,162727771
"ENSG00000185482","12",57243453,57251188
"ENSG00000185515","X",155071420,155123074
"ENSG00000185730","8",143289676,143299952
"ENSG00000185880","15",44728988,44767829
"ENSG00000186174","11",118893875,118925608
"ENSG00000186416","X",119588337,119606443
"ENSG00000186432","3",160495007,160565571
"ENSG00000186522","2",109542799,109614143
"ENSG00000186660","11",58579063,58621550
"ENSG00000186866","21",45263928,45287898
"ENSG00000187017","1",6424776,6461367
"ENSG00000187049","11",61392360,61398863
"ENSG00000187098","3",69739435,69968337
"ENSG00000187109","12",76036585,76084958
"ENSG00000187134","10",4963253,4983283
"ENSG00000187260","7",151375909,151410727
"ENSG00000187736","2",219075317,219160865
"ENSG00000188026","12",123470054,123533719
"ENSG00000188092","1",147928393,147993592
"ENSG00000188223","19",35745678,35754519
"ENSG00000188234","10",45825594,45853875
"ENSG00000188342","13",45120510,45284893
"ENSG00000188649","10",95907603,96032684
"ENSG00000188761","1",113876816,113887581
"ENSG00000188807","1",9588911,9614877
"ENSG00000188848","4",42110853,42152878
"ENSG00000189079","12",45729706,45908040
"ENSG00000189127","5",80556755,80570280
"ENSG00000189144","19",37735833,37817300
"ENSG00000189152","17",19127535,19159187
"ENSG00000189283","3",59747277,61251459
"ENSG00000196110","19",9291140,9309838
"ENSG00000196262","7",44796680,44824564
"ENSG00000196381","19",37667751,37692315
"ENSG00000196455","3",130678934,130746829
"ENSG00000196470","16",48356364,48448402
"ENSG00000196557","16",1153106,1221771
"ENSG00000196565","11",5253188,5505605
"ENSG00000196581","1",4654609,4792534
"ENSG00000196591","6",113933028,114011308
"ENSG00000196787","6",27133042,27135291
"ENSG00000196811","2",232539692,232548115
"ENSG00000196867","19",56538948,56556808
"ENSG00000196914","11",120336413,120489937
"ENSG00000196975","2",69644425,69827112
"ENSG00000197381","21",45073853,45226560
"ENSG00000197467","10",69801867,69964275
"ENSG00000197580","11",112175510,112224699
"ENSG00000197603","5",37106228,37249428
"ENSG00000197785","1",1512162,1534685
"ENSG00000197857","19",12224686,12294887
"ENSG00000197965","1",167721192,167791919
"ENSG00000198018","10",99659509,99711241
"ENSG00000198093","19",51889235,51905040
"ENSG00000198142","2",109614364,109618990
"ENSG00000198168","11",22813799,22830299
"ENSG00000198176","13",113584721,113641473
"ENSG00000198331","11",125883614,125900648
"ENSG00000198363","8",61500556,61714640
"ENSG00000198399","2",24202864,24360714
"ENSG00000198502","6",32517353,32530287
"ENSG00000198546","10",133308914,133313162
"ENSG00000198746","1",26890488,26900467
"ENSG00000198793","1",11106535,11262551
"ENSG00000198805","14",20468954,20477094
"ENSG00000198838","15",33310945,33866121
"ENSG00000198853","9",35490111,35561898
"ENSG00000198899","MT",8527,9207
"ENSG00000198931","16",88809339,88811937
"ENSG00000198948","4",169986597,170033031
"ENSG00000203737","1",174447964,174449545
"ENSG00000203896","20",63736283,63739103
"ENSG00000204138","1",28369582,28500364
"ENSG00000204152","10",49942049,49974850
"ENSG00000204237","17",81665036,81666635
"ENSG00000204428","6",31676684,31684040
"ENSG00000204444","6",31652416,31658210
"ENSG00000204604","19",52838010,52857649
"ENSG00000204713","6",28903002,28923988
"ENSG00000204920","19",43967862,43998326
"ENSG00000205423","16",50024410,50037088
"ENSG00000205937","16",2253116,2268397
"ENSG00000211450","11",57741250,57743554
"ENSG00000212123","19",5782960,5784746
"ENSG00000213020","19",52702813,52735073
"ENSG00000213066","6",166999317,167094789
"ENSG00000213096","19",24033405,24129961
"ENSG00000213231","14",95686426,95692628
"ENSG00000213297","19",12132117,12156731
"ENSG00000213390","10",97222173,97292673
"ENSG00000213397","X",153447666,153495516
"ENSG00000213614","15",72340919,72376476
"ENSG00000213760","6",31544462,31548427
"ENSG00000213937","16",3012923,3014505
"ENSG00000214253","7",101239458,101252316
"ENSG00000214309","7",100126785,100128495
"ENSG00000214402","9",136981904,136986410
"ENSG00000214694","2",38889841,38975449
"ENSG00000214753","11",62712630,62727457
"ENSG00000215012","22",19846138,19854896
"ENSG00000215041","17",7315628,7329393
"ENSG00000219626","2",24076526,24169640
"ENSG00000221823","2",68178857,68256237
"ENSG00000222046","1",32209094,32216196
"ENSG00000223443","8",12137168,12139077
"ENSG00000224877","17",81239305,81241310
"ENSG00000225697","3",48625723,48635493
"ENSG00000226174","14",105398538,105450106
"ENSG00000226430","8",12132417,12134438
"ENSG00000227124","3",75678660,75785583
"ENSG00000227345","10",49818279,49970203
"ENSG00000228253","MT",8366,8572
"ENSG00000231500","6",33272075,33276511
"ENSG00000233954","1",15807169,15809348
"ENSG00000234127","6",30184455,30213427
"ENSG00000236320","17",35548125,35558098
"ENSG00000236383","17",43216941,43305397
"ENSG00000237489","10",130020025,130110830
"ENSG00000238269","X",55075030,55078909
"ENSG00000240505","17",16929816,16972118
"ENSG00000240563","1",62194849,62212328
"ENSG00000241343","X",101390824,101396154
"ENSG00000241484","22",44752558,44862788
"ENSG00000242110","5",33986165,34008104
"ENSG00000242372","20",35278911,35284985
"ENSG00000242550","18",63897174,63936111
"ENSG00000243244","2",48529383,48598513
"ENSG00000243477","3",50296402,50299421
"ENSG00000243566","7",76510428,76516521
"ENSG00000243660","10",43436841,43483181
"ENSG00000243772","19",54738513,54753052
"ENSG00000244038","1",20651767,20661544
"ENSG00000248672","2",159771851,159904710
"ENSG00000248919","7",99419749,99466197
"ENSG00000249115","19",35612735,35625355
"ENSG00000249662","5",17444010,17486829
"ENSG00000253485","5",141364232,141512979
"ENSG00000254673","8",43018424,43077334
"ENSG00000255302","15",48878134,48880173
"ENSG00000256537","12",11171194,11176016
"ENSG00000256671","2",110446640,110473075
"ENSG00000257949","17",75979240,76000586
"ENSG00000258472","17",28455752,28614185
"ENSG00000258539","10",124617080,124791727
"ENSG00000258890","17",64506865,64542461
"ENSG00000259024","17",15436021,15563561
"ENSG00000260314","10",17809348,17911164
"ENSG00000261052","16",30199228,30204310
"ENSG00000263001","7",74650231,74760692
"ENSG00000263002","19",44141554,44160313
"ENSG00000265681","18",49488453,49492523
"ENSG00000267120","19",35739252,35745432
"ENSG00000268043","1",146938744,146996202
"ENSG00000269891","10",97153045,97292637
"ENSG00000270316","10",102854272,102901899
"ENSG00000272899","7",128866330,128872047
"ENSG00000273045","2",99141485,99151487
"ENSG00000273079","12",13437942,13981957
"ENSG00000273590","21",7744962,7777853
"ENSG00000273611","17",36486629,36499310
"ENSG00000274290","6",26172059,26184655
"ENSG00000275074","8",22106874,22109419
"ENSG00000275183","19",54461732,54463778
"ENSG00000275700","17",36948954,37056871
"ENSG00000275740","5",146203550,146339251
"ENSG00000275778","12",10845849,11171600
"ENSG00000276180","6",27138588,27139881
"ENSG00000278540","17",37084992,37406836
"ENSG00000278845","17",38297023,38323217
"ENSG00000280789","16",29816152,29822489
"ENSG00000282246","10",13610047,13655929
"ENSG00000284981","7",102538417,102543849
"ENSG00000285253","15",56652488,56918571
"ENSG00000002933","7",150800403,150805118
"ENSG00000004866","7",116953238,117230103
"ENSG00000005156","17",34980512,35009743
"ENSG00000005812","13",76992598,77027195
"ENSG00000006625","7",30496621,30504841
"ENSG00000007202","17",28614446,28645454
"ENSG00000007255","19",45162928,45178237
"ENSG00000007264","19",3777970,3802129
"ENSG00000008256","7",6161776,6272644
"ENSG00000008324","3",42581840,42595114
"ENSG00000009844","6",142147162,142224685
"ENSG00000010270","7",38178222,38230671
"ENSG00000011021","1",11806096,11848079
"ENSG00000011243","19",15380050,15419141
"ENSG00000012124","19",35319261,35347361
"ENSG00000013561","5",141958328,141990292
"ENSG00000015133","14",91271323,91417844
"ENSG00000018610","X",119538149,119565408
"ENSG00000019991","7",81699010,81770438
"ENSG00000019995","10",124942123,124988189
"ENSG00000020922","11",94415578,94493908
"ENSG00000022840","12",120533480,120577588
"ENSG00000023041","10",112424428,112446917
"ENSG00000023171","11",123358428,123627774
"ENSG00000025293","20",35771974,35950370
"ENSG00000030110","6",33572547,33580293
"ENSG00000031691","6",49463370,49493107
"ENSG00000031698","1",109213918,109238182
"ENSG00000032219","14",58298504,58373887
"ENSG00000033011","16",5033923,5087379
"ENSG00000034693","6",143450805,143490616
"ENSG00000035141","2",70295975,70302090
"ENSG00000035403","10",73995193,74121363
"ENSG00000037757","19",13764522,13774282
"ENSG00000038358","16",67873052,67884499
"ENSG00000038945","8",16107878,16567490
"ENSG00000039319","5",80408013,80483379
"ENSG00000040633","17",7235029,7239722
"ENSG00000041357","15",78540405,78552417
"ENSG00000042429","11",93784227,93814963
"ENSG00000042832","8",132866958,133134903
"ENSG00000047056","10",1049538,1132384
"ENSG00000047634","X",17737449,17754988
"ENSG00000048471","16",11976734,12574287
"ENSG00000048707","1",12230030,12512047
"ENSG00000049167","5",60873831,60945073
"ENSG00000049192","5",65148738,65481920
"ENSG00000049245","1",7771296,7781432
"ENSG00000050405","12",50175788,50283546
"ENSG00000052795","4",158769026,158908050
"ENSG00000054611","22",46762617,47175699
"ENSG00000058056","3",179653040,179789401
"ENSG00000059378","7",140023749,140062951
"ENSG00000060642","1",26787472,26798398
"ENSG00000061936","12",131711081,131799737
"ENSG00000063046","12",53006158,53042209
"ENSG00000064199","11",124673798,124697518
"ENSG00000064225","3",98732236,98821201
"ENSG00000064490","19",19192229,19201869
