ENSEMBL,ENTREZID,SYMBOL,gene_type,pi_C1_C5_C7,pi_C10_C18_C19,pi_C9_C12_C15,chr,start_pos,end_pos,logFC_C1,logFC_C10,logFC_C11,logFC_C12,logFC_C13,logFC_C14,logFC_C15,logFC_C16,logFC_C17,logFC_C18,logFC_C19,logFC_C2,logFC_C3,logFC_C4,logFC_C5,logFC_C6,logFC_C7,logFC_C8,logFC_C9,AveExpr_C1,AveExpr_C10,AveExpr_C11,AveExpr_C12,AveExpr_C13,AveExpr_C14,AveExpr_C15,AveExpr_C16,AveExpr_C17,AveExpr_C18,AveExpr_C19,AveExpr_C2,AveExpr_C3,AveExpr_C4,AveExpr_C5,AveExpr_C6,AveExpr_C7,AveExpr_C8,AveExpr_C9,P_C1,pi_C1,P_C10,pi_C10,P_C11,pi_C11,P_C12,pi_C12,P_C13,pi_C13,P_C14,pi_C14,P_C15,pi_C15,P_C16,pi_C16,P_C17,pi_C17,P_C18,pi_C18,P_C19,pi_C19,P_C2,pi_C2,P_C3,pi_C3,P_C4,pi_C4,P_C5,pi_C5,P_C6,pi_C6,P_C7,pi_C7,P_C8,pi_C8,P_C9,pi_C9,crit_C1,crit_C10,crit_C12,crit_C15,crit_C18,crit_C19,crit_C5,crit_C7,crit_C9,sig_pi_C1,sig_pi_C5,sig_pi_C7,sig_pi_C9,sig_pi_C10,sig_pi_C12,sig_pi_C15,sig_pi_C18,sig_pi_C19
ENSG00000198064,613037,NPIPB13,protein_coding,1.961965236,1.094775974,1,16,30234258,30265831,0.22895913,-1.153126931,-0.461878447,-0.759850718,-0.086389866,-0.068602234,0.920207614,-0.396847579,1.382086061,-1.049643296,-0.449393004,0.691248484,-0.310457714,0.383688161,1.346941592,0.19381466,-0.044484973,0.587090873,0.125212426,0.221832894,0.221832894,0.221832894,0.221832894,0.221832894,0.221832894,0.221832894,0.221832894,0.221832894,0.221832894,0.221832894,0.221832894,0.221832894,0.221832894,0.221832894,0.221832894,0.221832894,0.221832894,0.221832894,0.71275219,0.033671059,0.183513349,0.849084651,0.612000153,0.098494872,0.268620987,0.433768426,0.888574866,0.004432316,0.912967108,0.002712866,0.184994476,0.674366088,0.597731516,0.088692991,0.023191542,2.259255137,0.090573654,1.094775974,0.516445162,0.128964911,0.457289528,0.234892279,0.749473289,0.038882916,0.525231546,0.107298086,0.034945599,1.961965236,0.742673511,0.025041254,0.932593447,0.001348235,0.41707106,0.22297121,0.821266606,0.010707645,2.202278817,1.48278761,1.254159792,1.625482145,1.627340161,1.547563839,2.059540725,1.903979266,2.361665002,0,0,0,0,0,0,0,0,0
ENSG00000033122,57554,LRRC7,protein_coding,1.96065769,2.297235545,1,1,70034081,70617628,-1.021106204,-1.244564926,-0.336751886,-0.141582117,0.656669371,0.766230924,-0.113293163,0.579253435,0.223458722,-0.139075618,-0.064166181,0.907813041,-0.077415936,-0.214851756,0.580893233,-0.663671693,-0.129294253,0.439311116,0.10255923,0.430065353,0.430065353,0.430065353,0.430065353,0.430065353,0.430065353,0.430065353,0.430065353,0.430065353,0.430065353,0.430065353,0.430065353,0.430065353,0.430065353,0.430065353,0.430065353,0.430065353,0.430065353,0.430065353,0.012019018,1.96065769,0.014262178,2.297235545,0.461807229,0.112993483,0.66463524,0.025119023,0.082370691,0.711978852,0.067062111,0.899189444,0.744124415,0.014541681,0.131400133,0.510556409,0.452478578,0.076959626,0.639412285,0.027011131,0.878719985,0.003602899,0.088331381,0.956730527,0.884360596,0.004131736,0.562689079,0.053655254,0.056312256,0.725766305,0.095320749,0.677484395,0.655676319,0.023700994,0.176625733,0.330777557,0.751095034,0.012748636,0.862778593,0.810471201,1.001997353,1.145083839,0.652409829,0.735882937,1.078886773,0.940422563,1.82167803,1.96065769,0,0,0,2.297235545,0,0,0,0
ENSG00000154734,9510,ADAMTS1,protein_coding,1.959937367,1,1,21,28208066,28217728,-0.292373757,-0.572405103,-0.35733849,-0.745882233,0.562333829,-0.530815621,-0.077307145,0.309608261,0.280031346,0.090394762,-0.493156665,0.215066612,-0.252725569,0.618287103,1.09022617,0.517821067,0.485758013,0.344343937,-0.012994554,1.97183756,1.97183756,1.97183756,1.97183756,1.97183756,1.97183756,1.97183756,1.97183756,1.97183756,1.97183756,1.97183756,1.97183756,1.97183756,1.97183756,1.97183756,1.97183756,1.97183756,1.97183756,1.97183756,0.537395641,0.078854916,0.384606087,0.237538871,0.616495534,0.07506612,0.136326718,0.645500673,0.248740291,0.339792388,0.317848761,0.264229122,0.888032414,0.003986821,0.590337202,0.070869284,0.538422404,0.075293954,0.849595819,0.006398831,0.384287241,0.204829679,0.766774509,0.024804134,0.736752643,0.033531198,0.235599272,0.388176753,0.015931818,1.959937367,0.289686546,0.278624848,0.273043426,0.273854957,0.505100197,0.102140146,0.978929167,0.000120183,1.218277027,1.058955856,0.854459646,1.181715887,1.072636517,1.026854596,1.245825763,1.535677596,1.856493877,0,1.959937367,0,0,0,0,0,0,0
ENSG00000234745,3106,HLA-B,protein_coding,1.959882485,1,1,6,31321649,31324965,0.97092562,1.01000224,0.466503425,0.317769103,-0.360974503,-0.225729711,0.427426806,-0.419769049,-0.039076619,0.504257245,0.37656365,-0.543498814,-0.058794547,-0.096357462,-0.96158921,0.04841303,0.242990765,-0.643820106,-0.177316681,9.961582427,9.961582427,9.961582427,9.961582427,9.961582427,9.961582427,9.961582427,9.961582427,9.961582427,9.961582427,9.961582427,9.961582427,9.961582427,9.961582427,9.961582427,9.961582427,9.961582427,9.961582427,9.961582427,0.045207179,1.305693578,0.119202173,0.932955053,0.467404317,0.154089478,0.495651365,0.096863552,0.43760179,0.129561297,0.642139079,0.043423827,0.370048314,0.18453792,0.399705469,0.167177184,0.927494063,0.00127737,0.215246534,0.336371771,0.448267333,0.131218465,0.420287942,0.204601797,0.931060507,0.00182393,0.827947565,0.007901039,0.027479788,1.501027897,0.919419405,0.001766414,0.516310328,0.069760021,0.161076471,0.510528674,0.694019314,0.028127469,1.262581741,1.409365115,0.973096359,0.992798711,0.723302922,1.112544345,1.745695738,0.761057391,1.658566774,1.305693578,0,0,0,0,0,0,0,0
ENSG00000078795,27039,PKD2L2,protein_coding,1.957209201,1,1.392492015,5,137223657,137278436,-0.304585297,-0.533839304,0.080970972,-0.882747058,-0.024101122,-0.267936782,0.310224979,-0.386464608,0.229254007,-0.676959859,-0.520383572,0.614810276,-0.362363486,0.252843339,0.905702076,0.371862772,-0.57883221,0.022955017,0.10392599,-0.273765339,-0.273765339,-0.273765339,-0.273765339,-0.273765339,-0.273765339,-0.273765339,-0.273765339,-0.273765339,-0.273765339,-0.273765339,-0.273765339,-0.273765339,-0.273765339,-0.273765339,-0.273765339,-0.273765339,-0.273765339,-0.273765339,0.38847097,0.125075342,0.274969633,0.299331848,0.881323284,0.004442453,0.026457389,1.392492015,0.942906382,0.000615336,0.496136351,0.081559676,0.467595526,0.102414465,0.36586303,0.168761935,0.495419363,0.069928667,0.034273758,0.991772107,0.173182493,0.396270016,0.268626757,0.350964895,0.505198699,0.107454462,0.43946993,0.090282982,0.006902626,1.957209201,0.307571704,0.190413679,0.063141868,0.694414915,0.953614807,0.000473493,0.78002735,0.011212593,0.710285309,1.080375697,0.687251452,0.897732112,0.579415286,1.061355473,1.663768706,0.762654804,1.380076468,0,1.957209201,0,0,0,1.392492015,0,0.991772107,0
ENSG00000168903,10917,BTNL3,protein_coding,1.9474346,1,1,5,180415845,180433727,1.135711611,0.953860443,0.000319432,0.503757042,-0.560695189,-0.44978397,0.1821706,-0.358281108,0.181851168,0.211005955,0.301342962,-0.953541012,0.20241408,1.646595704,0.874894561,1.828755004,1.868448041,1.378651603,1.378971035,2.09977052,2.09977052,2.09977052,2.09977052,2.09977052,2.09977052,2.09977052,2.09977052,2.09977052,2.09977052,2.09977052,2.09977052,2.09977052,2.09977052,2.09977052,2.09977052,2.09977052,2.09977052,2.09977052,0.281636147,0.62499528,0.537527538,0.25716009,0.999834143,2.3e-08,0.647096152,0.095225789,0.618396628,0.117035525,0.648118654,0.084714777,0.860687317,0.011869252,0.738961507,0.047070321,0.872525871,0.010769533,0.864875745,0.013303141,0.784233557,0.031808129,0.519006646,0.271594303,0.896458835,0.009608525,0.187734063,1.196180847,0.437720884,0.313914559,0.088407042,1.926617428,0.09072482,1.9474346,0.213252278,0.925221806,0.202306973,0.956990934,1.247095004,1.326264528,1.502839031,1.412764237,1.985892984,2.005073131,1.340636578,4.598858401,1.234449272,0,0,0,0,0,0,0,0,0
ENSG00000239264,81567,TXNDC5,protein_coding,1.944996626,1,1.559264949,6,7881483,8026646,0.846922659,1.005741051,0.172015154,1.12084349,-0.561108814,0.287117592,0.013196761,-0.032041821,-0.158818393,0.471963006,0.591776497,-0.833725897,0.529066993,-0.114453738,-1.147525558,-0.141784507,0.203630798,-0.026682069,0.145333085,5.902839769,5.902839769,5.902839769,5.902839769,5.902839769,5.902839769,5.902839769,5.902839769,5.902839769,5.902839769,5.902839769,5.902839769,5.902839769,5.902839769,5.902839769,5.902839769,5.902839769,5.902839769,5.902839769,0.118128439,0.785644021,0.162638848,0.793304112,0.810977992,0.015651819,0.040630003,1.559264949,0.29361032,0.298638206,0.596633908,0.064398199,0.980603408,0.00011226,0.955006256,0.000640637,0.736419654,0.021102935,0.295941561,0.249571224,0.295567227,0.313253174,0.27699416,0.464826689,0.49731519,0.160502141,0.819820557,0.009875205,0.020186061,1.944996626,0.787882203,0.014680185,0.627803445,0.041169322,0.958747938,0.000488163,0.771806262,0.016348766,1.27998849,1.478920729,1.21447881,1.382283982,0.743458033,1.024624198,2.295600929,0.614527366,2.078242361,0,0,0,0,0,1.559264949,0,0,0
ENSG00000114107,80321,CEP70,protein_coding,1.935400788,1,1,3,138213186,138313380,-0.442475451,-0.674268137,-0.790956263,-0.020037152,0.506262411,-0.136725279,-0.559163577,0.510209406,0.231792686,-0.268569617,-0.023984147,-0.116688126,0.003946994,-0.021399897,0.753432131,0.079163994,0.068334556,0.733394979,-0.057561284,1.416793921,1.416793921,1.416793921,1.416793921,1.416793921,1.416793921,1.416793921,1.416793921,1.416793921,1.416793921,1.416793921,1.416793921,1.416793921,1.416793921,1.416793921,1.416793921,1.416793921,1.416793921,1.416793921,0.115655054,0.414526659,0.071370162,0.773037172,0.037873917,1.124470701,0.937847442,0.000558391,0.073946883,0.572623353,0.652976281,0.025308204,0.053559724,0.710787305,0.084296838,0.548061187,0.339353409,0.108791383,0.262462413,0.156020922,0.938564336,0.000660426,0.76941061,0.01328399,0.992196375,1.34e-05,0.938426469,0.000590632,0.002699111,1.935400788,0.776509915,0.008696402,0.759600085,0.008160171,0.005998593,1.629567408,0.831374297,0.004616611,0.780799121,0.87689884,0.803613698,0.858489233,0.538883047,0.679896921,1.332103622,0.711896092,1.469160149,0,1.935400788,0,0,0,0,0,0,0
ENSG00000187912,388512,CLEC17A,protein_coding,1.92521167,1.614518722,1,19,14693896,14721969,0.253514577,0.452170119,0.301877499,0.294956165,0.099608236,0.144663545,0.103221958,0.029106919,-0.198655542,0.671220927,0.365457482,-0.15029262,-0.070501317,-0.196661323,-0.768274014,-0.316103895,-0.033404826,-0.473317849,-0.17144035,2.103315884,2.103315884,2.103315884,2.103315884,2.103315884,2.103315884,2.103315884,2.103315884,2.103315884,2.103315884,2.103315884,2.103315884,2.103315884,2.103315884,2.103315884,2.103315884,2.103315884,2.103315884,2.103315884,0.403423727,0.099945222,0.222740271,0.29490592,0.397832449,0.120841502,0.319867413,0.146012151,0.756265239,0.012085055,0.623826382,0.029646806,0.719415437,0.01476283,0.92335772,0.001007973,0.346534473,0.091431919,0.003932365,1.614518722,0.267318674,0.20939643,0.718731226,0.021556994,0.872982034,0.004159204,0.514757697,0.056716565,0.003119666,1.92521167,0.246318281,0.192350281,0.88736231,0.001733678,0.066579241,0.55693473,0.492515371,0.052731659,0.621968862,0.750651535,0.852541851,0.847411414,0.479385386,0.742497799,1.041719476,0.616553179,1.132332815,0,1.92521167,0,0,0,0,0,1.614518722,0
ENSG00000099194,6319,SCD,protein_coding,1.922359419,1,1,10,102106881,102124591,0.875638748,0.741399295,0.251805764,0.518677853,-0.665741453,0.029084322,0.386045217,-0.525520969,0.134239453,-0.098608224,0.378457369,-0.489593531,0.140220484,0.046189148,-0.520944081,0.220455214,0.229817772,-0.002266227,0.249539537,1.84064818,1.84064818,1.84064818,1.84064818,1.84064818,1.84064818,1.84064818,1.84064818,1.84064818,1.84064818,1.84064818,1.84064818,1.84064818,1.84064818,1.84064818,1.84064818,1.84064818,1.84064818,1.84064818,0.006377059,1.922359419,0.061980275,0.895422407,0.511534742,0.073306919,0.115277895,0.486651551,0.043046691,0.909442918,0.91810272,0.001079282,0.201331475,0.268721569,0.090325266,0.548744135,0.573320428,0.032432599,0.679186007,0.016567293,0.215275238,0.252433306,0.259083442,0.287176149,0.752735326,0.017297277,0.870379911,0.002784796,0.071167338,0.597897564,0.412379189,0.084809839,0.313934082,0.115635462,0.993606754,6.31e-06,0.335514925,0.118353646,0.900845664,1.230603204,0.824548887,0.670426071,0.567877787,0.851832269,1.572162173,0.593438187,1.249817651,1.922359419,0,0,0,0,0,0,0,0
ENSG00000168004,117245,HRASLS5,protein_coding,1.920339848,1.108062173,1,11,63228876,63258666,1.433885652,1.338944699,-0.551669993,0.783841472,-0.531857551,-1.106773219,-0.456729039,0.030123018,0.094940954,-0.173340634,0.221860903,-1.890614691,0.561980569,-0.031009297,-0.389526214,0.949418484,0.289647373,0.394315258,-0.157354735,-0.457251236,-0.457251236,-0.457251236,-0.457251236,-0.457251236,-0.457251236,-0.457251236,-0.457251236,-0.457251236,-0.457251236,-0.457251236,-0.457251236,-0.457251236,-0.457251236,-0.457251236,-0.457251236,-0.457251236,-0.457251236,-0.457251236,0.045787199,1.920339848,0.148742882,1.108062173,0.562699894,0.137764778,0.307389155,0.401570968,0.508750158,0.156097768,0.111090376,1.056219761,0.541894457,0.121528879,0.967427118,0.000433222,0.871928131,0.00565082,0.766335954,0.020034849,0.775607884,0.024484078,0.069922244,2.18438718,0.606783739,0.121930713,0.965643291,0.000470823,0.569214882,0.095326317,0.12581775,0.854721666,0.599655387,0.064330178,0.556981538,0.100218851,0.815833335,0.013909931,1.750669382,1.86407408,1.551775795,1.572336122,0.887382641,1.168765011,2.825676538,0.856161297,2.445001239,1.920339848,0,0,0,0,0,0,0,0
ENSG00000124882,2069,EREG,protein_coding,1.914210207,1.192533104,1,4,75230860,75254468,1.46387955,-0.029100898,-1.025395808,0.888415974,-0.832962155,-0.107878936,0.46758464,0.173764671,1.492980448,-1.211153039,-0.118310852,-0.99629491,1.006726827,0.435535025,0.81372591,0.784625011,0.616525653,1.702141884,0.676746076,-0.253899461,-0.253899461,-0.253899461,-0.253899461,-0.253899461,-0.253899461,-0.253899461,-0.253899461,-0.253899461,-0.253899461,-0.253899461,-0.253899461,-0.253899461,-0.253899461,-0.253899461,-0.253899461,-0.253899461,-0.253899461,-0.253899461,0.049246093,1.914210207,0.977217586,0.000291263,0.312380271,0.518149322,0.278078947,0.49380993,0.293023323,0.444050301,0.862418902,0.006934645,0.516129398,0.134309668,0.828099087,0.014234401,0.03924052,2.099526512,0.103603333,1.192533104,0.878376064,0.006663209,0.33324758,0.475464805,0.371794104,0.432588003,0.536713802,0.117706492,0.320938209,0.401637675,0.201951823,0.54511997,0.295766102,0.326173885,0.040555581,2.369295331,0.259749877,0.396197369,1.592759675,2.179980189,1.292731489,1.473831016,1.225158148,1.580547035,2.989044184,1.356054034,2.056602025,1.914210207,0,0,0,0,0,0,0,0
ENSG00000176076,23630,KCNE5,protein_coding,1.912897596,1.578547564,1,X,108866929,108868393,1.164503202,1.161172602,0.046196003,0.792635214,-0.649062199,-0.322341385,0.049526603,0.542166822,0.0033306,0.999160786,-0.398593807,-1.114976599,1.191229021,0.650502681,-0.997720304,0.163452298,0.738870893,-0.20508509,-0.158889087,-1.37749481,-1.37749481,-1.37749481,-1.37749481,-1.37749481,-1.37749481,-1.37749481,-1.37749481,-1.37749481,-1.37749481,-1.37749481,-1.37749481,-1.37749481,-1.37749481,-1.37749481,-1.37749481,-1.37749481,-1.37749481,-1.37749481,0.044426405,1.574826188,0.104234143,1.140259882,0.946501661,0.001103097,0.181623199,0.587206899,0.293143907,0.345897661,0.539944453,0.086274967,0.927804889,0.001611761,0.37857449,0.228712344,0.993651173,9.21e-06,0.041158732,1.384375255,0.533051101,0.108908246,0.161236035,0.883661202,0.173722514,0.905505466,0.263113401,0.377198553,0.060611131,1.214672204,0.730424163,0.022298958,0.132568429,0.64840346,0.673499441,0.035205473,0.744488962,0.020360324,1.511409896,1.372335479,0.905375803,1.097958955,0.93207694,0.976213076,1.338333451,1.00718476,1.824884158,1.574826188,0,0,0,0,0,0,1.384375255,0
ENSG00000087258,2775,GNAO1,protein_coding,1.911095944,1,1,16,56225302,56391356,-0.708949179,-0.911233621,-0.317989435,-0.782385304,0.402148098,-0.189141117,-0.115704993,0.251512637,0.202284442,-0.441885138,-0.631749842,0.593244186,-0.150635461,0.271641086,1.115674322,0.204440701,-0.209949169,0.333289018,0.015299583,1.295079447,1.295079447,1.295079447,1.295079447,1.295079447,1.295079447,1.295079447,1.295079447,1.295079447,1.295079447,1.295079447,1.295079447,1.295079447,1.295079447,1.295079447,1.295079447,1.295079447,1.295079447,1.295079447,0.173186334,0.539855144,0.206089775,0.62505483,0.68073503,0.0531112,0.136668417,0.676240525,0.420315635,0.151378379,0.74808236,0.023841349,0.845164644,0.008453254,0.682825277,0.041673232,0.683271255,0.033459232,0.355871195,0.198277027,0.291588663,0.338131067,0.45135974,0.204952329,0.849007498,0.010708445,0.59366257,0.061515931,0.019366385,1.911095944,0.707015731,0.030782825,0.641666506,0.040455238,0.538540568,0.089581948,0.977851323,0.000148822,1.007793745,0.976010491,1.26727433,1.454780485,0.702686418,0.755062123,1.521009694,0.812617219,1.647466437,0,1.911095944,0,0,0,0,0,0,0
ENSG00000144115,55258,THNSL2,protein_coding,1.907302287,1,3.726377373,2,88469835,88486146,0.89974438,0.766827648,-1.778217226,1.433481986,-0.23892619,-1.111562887,-1.645300494,0.381312924,0.132916732,-0.081186887,0.813242872,-2.545044874,0.620239114,-1.631764557,-1.78950386,-1.022676213,-0.9460805,-0.356021874,-2.1342391,-2.731532431,-2.731532431,-2.731532431,-2.731532431,-2.731532431,-2.731532431,-2.731532431,-2.731532431,-2.731532431,-2.731532431,-2.731532431,-2.731532431,-2.731532431,-2.731532431,-2.731532431,-2.731532431,-2.731532431,-2.731532431,-2.731532431,0.463862039,0.300164773,0.594434702,0.17322318,0.202633075,1.232819626,0.218644025,0.946474238,0.853573657,0.016428325,0.368027863,0.482550902,0.16073785,1.306174193,0.730963167,0.051898407,0.859988095,0.008707051,0.912663195,0.003222264,0.516459102,0.23337148,0.135857171,2.206343771,0.716042874,0.089972489,0.134930115,1.419457481,0.085935494,1.907302287,0.311770569,0.517642787,0.235277652,0.594535268,0.693687573,0.056549121,0.046054617,2.852894655,Inf,6.655546491,7.037375018,3.4417275,3.067646642,3.721207628,Inf,3.84797511,3.468966825,0,0,0,0,0,0,0,0,0
ENSG00000165272,360,AQP3,protein_coding,1.901844088,1,1.140061814,9,33441152,33447609,0.45613147,0.839101878,0.703950032,0.85441745,-0.267270377,0.719265604,0.320979624,-0.193730584,-0.382970408,0.599375109,0.780877658,-0.135151846,0.073539793,-0.105762377,-0.972407863,-0.133305985,0.397438668,-0.117990413,0.585959619,3.871521758,3.871521758,3.871521758,3.871521758,3.871521758,3.871521758,3.871521758,3.871521758,3.871521758,3.871521758,3.871521758,3.871521758,3.871521758,3.871521758,3.871521758,3.871521758,3.871521758,3.871521758,3.871521758,0.298731092,0.23934111,0.127941216,0.749309188,0.170669635,0.540523626,0.046311115,1.140061814,0.546496787,0.070135058,0.0821204,0.780798019,0.41306274,0.123251033,0.636668594,0.037987966,0.24377858,0.234762567,0.069439503,0.694312167,0.074802565,0.879333455,0.817687154,0.011814005,0.902944274,0.003260685,0.793767596,0.010608668,0.011071105,1.901844088,0.738627298,0.017539688,0.216200037,0.26435404,0.748125191,0.014869827,0.101063397,0.583267784,1.616307956,1.332080482,0.92457198,1.134105703,0.89708812,0.804438299,1.656828734,0.730968994,1.804649466,0,1.901844088,0,0,0,1.140061814,0,0,0.879333455
ENSG00000168209,54541,DDIT4,protein_coding,1.900841461,1,2.480966298,10,74033678,74035794,0.925009655,-0.001841645,-0.668252372,0.098679695,-0.762313561,-0.567731032,0.258598928,-0.641667165,0.9268513,-0.4805509,-0.021966701,-0.666410727,0.120646396,-0.116923206,-0.398685868,-0.400527513,-0.151752779,-0.300006172,-0.968258545,4.648908131,4.648908131,4.648908131,4.648908131,4.648908131,4.648908131,4.648908131,4.648908131,4.648908131,4.648908131,4.648908131,4.648908131,4.648908131,4.648908131,4.648908131,4.648908131,4.648908131,4.648908131,4.648908131,0.00881166,1.900841461,0.996683604,2.66e-06,0.142244539,0.565985968,0.781059927,0.010589875,0.029485011,1.16664369,0.098075584,0.572522169,0.463564636,0.086343519,0.079514223,0.705548454,0.001690557,2.569204141,0.081865875,0.522309376,0.949740052,0.00049195,0.178084214,0.499391257,0.808402698,0.011144379,0.707977258,0.017536224,0.197259449,0.28105846,0.21350831,0.268587829,0.557587764,0.038497672,0.361461044,0.132584278,0.002739698,2.480966298,1.226023416,1.089868117,0.672715239,0.878417862,0.845951091,0.903167255,1.136997344,1.012499107,1.236210709,1.900841461,0,0,2.480966298,0,0,0,0,0
ENSG00000138829,2201,FBN2,protein_coding,1.90015576,1,1,5,127593601,127994878,1.064729577,0.905568796,-0.257279438,0.361570229,-0.363560046,-0.801278005,-0.098118657,0.10433225,0.159160781,0.174929788,-0.106322067,-1.162848234,0.467892296,0.025624257,-0.512865577,0.392703219,0.14314866,-0.151295348,-0.408574786,2.265609127,2.265609127,2.265609127,2.265609127,2.265609127,2.265609127,2.265609127,2.265609127,2.265609127,2.265609127,2.265609127,2.265609127,2.265609127,2.265609127,2.265609127,2.265609127,2.265609127,2.265609127,2.265609127,0.016419617,1.90015576,0.103033355,0.893816468,0.65174874,0.047833342,0.432695457,0.131545636,0.443980895,0.128204258,0.06688752,0.941225137,0.830461229,0.007916276,0.829054045,0.008494435,0.638319555,0.03103028,0.622176131,0.036050695,0.83049037,0.008576512,0.068991191,1.350306765,0.49016483,0.144886524,0.95296634,0.000536122,0.205051467,0.35292184,0.295730209,0.207780966,0.684808849,0.023538025,0.707406102,0.022744411,0.312452116,0.206418736,0.921959383,1.31864463,0.697223875,1.155174113,0.651974162,0.921434702,1.712645606,0.750603009,1.638559029,1.90015576,0,0,0,0,0,0,0,0
